158 -0.64496386 0.24629386
159 -0.62472808 0.22591276
160 -0.60399348 0.20630683
161 -0.58288294 0.18749996
162 -0.56154853 0.16951504
163 -0.54018062 0.152374
164 -0.51902121 0.13609773
165 -0.4983817 0.12070607
166 -0.47866622 0.10621774
167 -0.46040082 0.092650428
168 -0.44426388 0.080020651
169 -0.43110299 0.068343803
170 -0.4218947 0.057634108
171 -0.41753975 0.047904618
172 -0.41827068 0.039167184
173 -0.42234609 0.031432457
174 -0.42401809 0.024709858
175 -0.41237441 0.019007582
176 -0.37491798 0.014332578
177 -0.30645213 0.01069054
178 -0.21368073 0.0080859074
179 -0.10863943 0.006521855
180 -2.0969899E-16 0.0060002888
